GLOBALEVENTID	EventTimeDate	MentionTimeDate	MentionType	MentionSourceName	MentionIdentifier	SentenceID	Actor1CharOffset	Actor2CharOffset	ActionCharOffset	InRawText	Confidence	MentionDocLen	MentionDocTone	MentionDocTranslationInfo	Extras
1210812178	20241119170000	20241119170000	1	baptiststandard.com	https://www.baptiststandard.com/news/world/west-bank-christian-leads-resistance-to-seizure-of-land/	4	1665	1752	1680	1	30	9306	-0.84635416666666		
1210812179	20241119170000	20241119170000	1	baptiststandard.com	https://www.baptiststandard.com/news/world/west-bank-christian-leads-resistance-to-seizure-of-land/	4	1665	1762	1680	0	20	9306	-0.84635416666666		
1210812180	20241119170000	20241119170000	1	aleteia.org	https://aleteia.org/2024/11/19/pope-gives-away-shoes-asks-clergy-to-house-the-poor	1	45	29	24	1	50	3768	-0.94488188976378		
1210812181	20241119170000	20241119170000	1	taipeitimes.com	https://www.taipeitimes.com/News/front/archives/2024/11/20/2003827178	3	1006	1129	1147	1	100	3788	-2.71646859083192		
1210812182	20241119170000	20241119170000	1	taipeitimes.com	https://www.taipeitimes.com/News/front/archives/2024/11/20/2003827178	3	1006	1129	1019	1	100	3788	-2.71646859083192		
1210756815	20241119120000	20241119170000	1	kuic.com	https://www.kuic.com/syndicated-article/?id=1594490	7	2271	2390	2404	0	40	12910	-1.17073170731707		
1210756815	20241119120000	20241119170000	1	kbtt.fm	https://www.kbtt.fm/syndicated-article/?id=1594490	7	2271	2390	2404	0	40	12910	-1.17073170731707		
1210812183	20241119170000	20241119170000	1	castanetkamloops.net	https://www.castanetkamloops.net/news/Canada/518176/Enforcement-officers-expected-to-testify-as-human-smuggling-trial-continues	3	601	516	589	0	20	1074	-7.7720207253886		
1210812184	20241119170000	20241119170000	1	gsabusiness.com	https://gsabusiness.com/residential-community-with-patriotic-focus-coming-to-greenville-area/	4	1083	1155	1089	0	10	2005	4.22077922077923		
1210812185	20241119170000	20241119170000	1	gsabusiness.com	https://gsabusiness.com/residential-community-with-patriotic-focus-coming-to-greenville-area/	4	1058	1130	1068	1	40	2005	4.22077922077923		
1210812186	20241119170000	20241119170000	1	castanetkamloops.net	https://www.castanetkamloops.net/news/Canada/518176/Enforcement-officers-expected-to-testify-as-human-smuggling-trial-continues	3	636	569	587	0	20	1074	-7.7720207253886		
1210812187	20241119170000	20241119170000	1	startribune.com	https://www.startribune.com/this-winter-rochesters-out-for-murder-against-the-crow-menace/601183187	2	297	382	337	1	50	1922	-4.0625		
1210689940	20241119034500	20241119170000	1	mtairynews.com	https://www.mtairynews.com/news/students-flex-mental-muscles-at-first-lego-league-qualifier/article_6c0949aa-a5d2-11ef-b16c-0bb086bd9c8c.html	1	270	-1	295	1	100	3990	1.23203285420944		
1210812188	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	7	3341	-1	3324	1	10	9513	1.41509433962264		
1210812189	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	28	9634	9684	9670	1	60	9513	1.41509433962264		
1210812190	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	7	3341	-1	3324	1	10	9513	1.41509433962264		
1210812191	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	10	4684	-1	4721	1	100	9513	1.41509433962264		
1210812192	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	20	7368	7347	7303	1	100	9513	1.41509433962264		
1210812193	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	17	6683	6738	6726	1	100	9513	1.41509433962264		
1210812194	20241119170000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/bursting-at-the-seams-free-community-college-straining-resources.html	27	9547	9435	9449	0	20	9513	1.41509433962264		
1210809293	20241119164500	20241119170000	1	yahoo.com	https://www.yahoo.com/news/eu-nations-team-develop-air-161759560.html	6	1422	1433	1457	1	60	2072	-3.38461538461538		
1210809294	20241119164500	20241119170000	1	yahoo.com	https://www.yahoo.com/news/eu-nations-team-develop-air-161759560.html	6	1422	1433	1457	0	20	2072	-3.38461538461538		
1210809295	20241119164500	20241119170000	1	yahoo.com	https://www.yahoo.com/news/eu-nations-team-develop-air-161759560.html	6	1422	1433	1457	0	20	2072	-3.38461538461538		
1210809296	20241119164500	20241119170000	1	yahoo.com	https://www.yahoo.com/news/eu-nations-team-develop-air-161759560.html	6	1422	1433	1444	1	100	2072	-3.38461538461538		
1210661523	20241119001500	20241119170000	1	businessinsurance.com	https://www.businessinsurance.com/fiber-optic-cable-linking-finland-and-germany-severed/	2	404	-1	441	0	20	571	-3.2258064516129		
1210812195	20241119170000	20241119170000	1	kmaland.com	https://www.kmaland.com/news/wells-retiring-as-hamburg-essex-superintendent/article_9aca1fd2-a689-11ef-9c7b-73dcf2c0ee48.html	8	2207	-1	2215	0	20	2830	3.82978723404255		
1210765058	20241119124500	20241119170000	1	935kkmi.com	https://www.935kkmi.com/2024/11/19/halle-bailey-smokey-robinson-to-host-nbcs-motown-christmas-special/	1	0	-1	34	1	50	1050	7.47126436781609		
1210765058	20241119124500	20241119170000	1	swag1049.com	https://www.swag1049.com/2024/11/19/halle-bailey-smokey-robinson-to-host-nbcs-motown-christmas-special-2/	1	0	-1	34	1	50	1050	7.47126436781609		
1210765058	20241119124500	20241119170000	1	swag1049.com	https://www.swag1049.com/2024/11/19/halle-bailey-smokey-robinson-to-host-nbcs-motown-christmas-special/	1	0	-1	34	1	50	1050	7.47126436781609		
1210812196	20241119170000	20241119170000	1	optics.org	https://optics.org/press/6029	6	2502	-1	2519	0	20	2705	4.78468899521531		
1210812197	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	3	652	634	547	0	20	2989	0.21739130434782		
1210812198	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	3	652	634	547	1	40	2989	0.21739130434782		
1210812199	20241119170000	20241119170000	1	kmaland.com	https://www.kmaland.com/news/wells-retiring-as-hamburg-essex-superintendent/article_9aca1fd2-a689-11ef-9c7b-73dcf2c0ee48.html	8	2207	2279	2215	0	20	2830	3.82978723404255		
1210752891	20241119111500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370682	3	1114	1157	1162	0	20	3090	-6.18556701030927		
1210763246	20241119123000	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370682	3	1114	1126	1134	0	20	3090	-6.18556701030927		
1210763247	20241119123000	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370682	3	1114	1125	1134	1	60	3090	-6.18556701030927		
1210812200	20241119170000	20241119170000	1	optics.org	https://optics.org/press/6029	2	672	683	722	0	20	2705	4.78468899521531		
1210812201	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	3	667	535	562	0	20	2989	0.21739130434782		
1210812202	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	3	649	517	544	0	20	2989	0.21739130434782		
1210812203	20241119170000	20241119170000	1	kmaland.com	https://www.kmaland.com/news/wells-retiring-as-hamburg-essex-superintendent/article_9aca1fd2-a689-11ef-9c7b-73dcf2c0ee48.html	8	2279	2207	2215	0	20	2830	3.82978723404255		
1210812204	20241119170000	20241119170000	1	jpost.com	https://www.jpost.com/israel-news/article-829832	5	1755	1839	1832	0	20	5103	-7.94930875576036		
1210812205	20241119170000	20241119170000	1	webwire.com	https://www.webwire.com/ViewPressRel.asp?aId=329892	9	2020	-1	2100	0	20	10487	3.48475420037336		
1210812206	20241119170000	20241119170000	1	dailydot.com	https://www.dailydot.com/pop-culture/scandi-girl-winter-tiktok-aesthetic/	2	1150	-1	1095	1	100	3514	4.37062937062937		
1210812207	20241119170000	20241119170000	1	webwire.com	https://www.webwire.com/ViewPressRel.asp?aId=329892	9	2020	2042	2100	0	20	10487	3.48475420037336		
1210812208	20241119170000	20241119170000	1	bleedingcool.com	https://bleedingcool.com/movies/hippo-star-kimball-farley-discusses-black-comedys-isolation-themes/	3	422	304	351	1	80	6315	1.68224299065421		
1210812209	20241119170000	20241119170000	1	bleedingcool.com	https://bleedingcool.com/movies/hippo-star-kimball-farley-discusses-black-comedys-isolation-themes/	3	409	310	338	0	20	6315	1.68224299065421		
1210801354	20241119160000	20241119170000	1	newsadvance.com	https://newsadvance.com/news/liberty-university-accuses-former-employee-of-setting-up-school/article_170195d8-a5ce-11ef-a36c-6f1200aa55b2.html	13	3530	-1	3541	1	50	5773	-0.88008800880088		
1210788744	20241119143000	20241119170000	1	theconversation.com	https://theconversation.com/reading-dark-romance-the-ambiguities-of-a-fascinating-genre-243982	5	3732	-1	3740	1	30	7666	-0.80935251798561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://klvi.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://600wrec.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://twincitiesnewstalk.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://woc1420.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://1360kktx.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://talkradio1059.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://newsradiori.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://1450wkip.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://wrak.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://wmmbam.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210801355	20241119160000	20241119170000	1	iheart.com	https://1440wgig.iheart.com/content/2024-11-19-parents-demand-answers-after-student-found-hanging-from-bathroom-door-hook/	3	575	-1	598	1	100	1827	-2.50783699059561		
1210794591	20241119150000	20241119170000	1	thedp.com	https://www.thedp.com/article/2024/11/penn-weingarten-ai-accommodations-service-draws-concerns	2	733	-1	749	1	100	5319	0.72992700729927		
1210812210	20241119170000	20241119170000	1	hslda.org	https://hslda.org/post/officials-invent-requirements-for-families-switching-to-homeschooling	5	1573	-1	1510	1	100	4092	-3.53302611367128		
1210812211	20241119170000	20241119170000	1	wtaq.com	https://wtaq.com/2024/11/19/865582/	3	577	-1	637	1	50	3407	0.817995910020445		
1210812212	20241119170000	20241119170000	1	hslda.org	https://hslda.org/post/officials-invent-requirements-for-families-switching-to-homeschooling	4	1396	-1	1438	1	60	4092	-3.53302611367128		
1210812213	20241119170000	20241119170000	1	hslda.org	https://hslda.org/post/officials-invent-requirements-for-families-switching-to-homeschooling	4	1396	-1	1438	0	20	4092	-3.53302611367128		
1210680605	20241119023000	20241119170000	1	hslda.org	https://hslda.org/post/officials-invent-requirements-for-families-switching-to-homeschooling	4	1396	-1	1438	0	20	4092	-3.53302611367128		
1210655701	20241119000000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/herlda-senhouse-the-second-oldest-us-resident-dies-at-age-113.html	1	140	-1	118	1	60	1800	2		
1210812214	20241119170000	20241119170000	1	thedp.com	https://www.thedp.com/article/2024/11/penn-weingarten-ai-accommodations-service-draws-concerns	4	1325	-1	1334	1	30	5319	0.72992700729927		
1210812215	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/iowa-supreme-court-hearing-oral-142332674.html	5	798	-1	914	0	40	1514	2.734375		
1210812216	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/iowa-supreme-court-hearing-oral-142332674.html	5	798	-1	-1	0	20	1514	2.734375		
1210812217	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/iowa-supreme-court-hearing-oral-142332674.html	5	798	-1	856	1	20	1514	2.734375		
1210812218	20241119170000	20241119170000	1	vanderbilthustler.com	https://vanderbilthustler.com/2024/11/19/students-and-colleagues-remember-professor-yinghui-guo/	2	1281	-1	1239	1	30	2500	1.91387559808613		
1210655707	20241119000000	20241119170000	1	readingchronicle.co.uk	https://www.readingchronicle.co.uk/news/24735727.farnborough-sixth-form-man-arrested-bomb-threat/	2	192	-1	223	1	50	1604	-7.80141843971631		
1210655707	20241119000000	20241119170000	1	dailyuw.com	https://www.dailyuw.com/news/uw-s-sample-a-class-program-explained/article_934b394e-a63e-11ef-9138-5f448b1b0436.html	5	903	-1	923	1	100	3007	2.16535433070866		
1210812219	20241119170000	20241119170000	1	orissadiary.com	https://orissadiary.com/utkarsh-sharma-at-kiss-to-promote-vanvaas/	8	1812	-1	1742	0	10	1857	10.2564102564103		
1210686806	20241119031500	20241119170000	1	lagrangenews.com	https://www.lagrangenews.com/2024/11/19/yarbrough-column-portrait-a-reminder-of-a-remarkable-accomplishment/	4	960	-1	946	1	50	4407	3.53535353535354		
1210812220	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/sen-gillibrand-visits-suny-canton-142658485.html	5	1119	-1	1099	1	10	2521	3.31632653061225		
1210667977	20241119010000	20241119170000	1	atlantanewsfirst.com	https://www.atlantanewsfirst.com/2024/11/19/georgia-moves-forward-creating-voucher-program-private-home-schools/	4	1224	-1	1262	1	100	3013	2.75423728813559		
1210812221	20241119170000	20241119170000	1	lagrangenews.com	https://www.lagrangenews.com/2024/11/19/yarbrough-column-portrait-a-reminder-of-a-remarkable-accomplishment/	2	722	-1	710	1	100	4407	3.53535353535354		
1210763284	20241119123000	20241119170000	1	961theeagle.com	https://961theeagle.com/ixp/705/p/best-of-new-york/	4	2941	-1	2907	1	100	5086	2.86697247706422		
1210676967	20241119020000	20241119170000	1	csmonitor.com	https://www.csmonitor.com/USA/Politics/2024/1119/kamala-harris-howard-university-speech	2	106	-1	90	1	100	5056	-1.0250569476082		
1210659738	20241119001500	20241119170000	1	bet.com	https://www.bet.com/article/2void8/jay-z-and-wharton-partner-for-hbcu-financial-literacy-initiative	2	685	-1	722	1	50	2621	5.8974358974359		
1210804049	20241119161500	20241119170000	1	961theeagle.com	https://961theeagle.com/ixp/40/p/le-moyne-college-beer/	2	909	-1	937	1	30	1787	10.5442176870748		
1210686815	20241119031500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370748	8	2828	-1	2835	1	90	8765	-0.57720057720057		
1210686815	20241119031500	20241119170000	1	abc11.com	https://abc11.com/post/donald-trump-transition-news-what-eliminating-department-education-could-mean-students-schools/15559633/	8	2666	-1	2673	1	100	8504	-0.74404761904761		
1210804050	20241119161500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370748	8	2828	-1	2835	0	10	8765	-0.57720057720057		
1210667985	20241119010000	20241119170000	1	atlantanewsfirst.com	https://www.atlantanewsfirst.com/2024/11/19/georgia-moves-forward-creating-voucher-program-private-home-schools/	6	2715	-1	2734	1	100	3013	2.75423728813559		
1210736206	20241119094500	20241119170000	1	dailymail.co.uk	https://www.dailymail.co.uk/femail/article-14101525/crown-prince-haakon-norway-breaks-silence-arrest.html	44	8922	-1	8995	1	30	9411	-2.55451713395639		
1210812222	20241119170000	20241119170000	1	thehindu.com	https://www.thehindu.com/news/national/karnataka/mountains-of-life-climate-festival-inaugurated-at-azim-premji-university/article68886461.ece	2	960	-1	974	1	100	1544	0.847457627118646		
1210812223	20241119170000	20241119170000	1	wmal.com	https://www.wmal.com/2024/11/19/georgia-prosecution-could-follow-trump-into-white-house-even-as-other-legal-battles-wind-down/	3	434	-1	518	1	60	5495	-5.58035714285715		
1210812224	20241119170000	20241119170000	1	wmal.com	https://www.wmal.com/2024/11/19/georgia-prosecution-could-follow-trump-into-white-house-even-as-other-legal-battles-wind-down/	3	434	-1	518	0	40	5495	-5.58035714285715		
1210812225	20241119170000	20241119170000	1	thedp.com	https://www.thedp.com/article/2024/11/penn-weingarten-ai-accommodations-service-draws-concerns	4	1325	-1	1358	1	30	5319	0.72992700729927		
1210678562	20241119021500	20241119170000	1	dailydot.com	https://www.dailydot.com/newsletters/daily-dot-newsletter-web-crawlr-11-19-2024/	13	4052	-1	4102	1	50	4664	0.37037037037037		
1210725660	20241119083000	20241119170000	1	ncregister.com	https://www.ncregister.com/cna/socialism-is-an-enemy-of-the-cross-spanish-bishop-says	14	4764	-1	4894	1	100	5770	-2.62881177707676		
1210799665	20241119154500	20241119170000	1	midmichigannow.com	https://midmichigannow.com/news/nation-world/dhs-confirms-laken-riley-murder-suspects-link-to-tren-de-aragua-gang-in-georgia-trial-tda-jose-ibarra-venezuelan-prison-gang	3	300	-1	225	1	20	2558	-5.65610859728507		
1210799665	20241119154500	20241119170000	1	wpde.com	https://wpde.com/news/nation-world/dhs-confirms-laken-riley-murder-suspects-link-to-tren-de-aragua-gang-in-georgia-trial-tda-jose-ibarra-venezuelan-prison-gang	3	300	-1	225	1	20	2558	-5.65610859728507		
1210799665	20241119154500	20241119170000	1	newschannel9.com	https://newschannel9.com/news/instagram/dhs-confirms-laken-riley-murder-suspects-link-to-tren-de-aragua-gang-in-georgia-trial-tda-jose-ibarra-venezuelan-prison-gang	3	300	-1	225	1	20	2558	-5.65610859728507		
1210812226	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/sen-gillibrand-visits-suny-canton-142658485.html	2	186	94	183	0	30	2521	3.31632653061225		
1210812227	20241119170000	20241119170000	1	vanderbilthustler.com	https://vanderbilthustler.com/2024/11/19/students-and-colleagues-remember-professor-yinghui-guo/	2	1187	1223	1239	1	60	2500	1.91387559808613		
1210812228	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/sen-gillibrand-visits-suny-canton-142658485.html	2	186	124	183	0	10	2521	3.31632653061225		
1210775106	20241119134500	20241119170000	1	dailyuw.com	https://www.dailyuw.com/news/uw-s-sample-a-class-program-explained/article_934b394e-a63e-11ef-9138-5f448b1b0436.html	6	1563	-1	1578	1	100	3007	2.16535433070866		
1210812229	20241119170000	20241119170000	1	theconversation.com	https://theconversation.com/reading-dark-romance-the-ambiguities-of-a-fascinating-genre-243982	5	3732	3745	3740	0	20	7666	-0.80935251798561		
1210812230	20241119170000	20241119170000	1	chad.co.uk	https://www.chad.co.uk/community/east-midlands-given-ps40million-to-boost-bus-services-4873878	11	2607	2637	2597	1	100	2649	5.07246376811594		
1210696404	20241119044500	20241119170000	1	southwalesargus.co.uk	https://www.southwalesargus.co.uk/news/24734797.torfaen-council-education-improvement-recognised-estyn/	10	1919	2061	2009	1	50	2759	3.65296803652968		
1210778065	20241119140000	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370748	6	2183	2343	2254	1	20	8765	-0.57720057720057		
1210778065	20241119140000	20241119170000	1	abc11.com	https://abc11.com/post/donald-trump-transition-news-what-eliminating-department-education-could-mean-students-schools/15559633/	6	2021	2181	2092	1	30	8504	-0.74404761904761		
1210804065	20241119161500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370748	6	2183	2343	2254	0	10	8765	-0.57720057720057		
1210812231	20241119170000	20241119170000	1	virginislandsnewsonline.com	http://www.virginislandsnewsonline.com/en/news/thoughts-prayers-for-those-affected-by-bad-weather-premier-wheatley	5	1002	1047	1015	1	100	1442	-3.03030303030303		
1210812232	20241119170000	20241119170000	1	virginislandsnewsonline.com	http://www.virginislandsnewsonline.com/en/news/thoughts-prayers-for-those-affected-by-bad-weather-premier-wheatley	5	1002	1047	1033	1	100	1442	-3.03030303030303		
1210812233	20241119170000	20241119170000	1	startribune.com	https://www.startribune.com/minneapolis-is-ready-to-design-the-northside-greenway-do-residents-want-it/601183094	2	502	315	495	0	20	2696	-1.14942528735632		
1210812234	20241119170000	20241119170000	1	wmal.com	https://www.wmal.com/2024/11/19/georgia-prosecution-could-follow-trump-into-white-house-even-as-other-legal-battles-wind-down/	3	434	453	443	1	20	5495	-5.58035714285715		
1210812235	20241119170000	20241119170000	1	wmal.com	https://www.wmal.com/2024/11/19/georgia-prosecution-could-follow-trump-into-white-house-even-as-other-legal-battles-wind-down/	3	434	453	443	0	80	5495	-5.58035714285715		
1210812236	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	8	1809	1660	1799	0	20	2989	0.21739130434782		
1210812237	20241119170000	20241119170000	1	philstar.com	https://www.philstar.com/headlines/2024/11/20/2401492/dfa-chief-g7-diplomats-tackle-indo-pacific-security	8	1771	1660	1757	1	80	2989	0.21739130434782		
1210812238	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/sen-gillibrand-visits-suny-canton-142658485.html	2	173	103	163	1	60	2521	3.31632653061225		
1210812239	20241119170000	20241119170000	1	downtoearth.org.in	https://www.downtoearth.org.in/health/h5n1-bird-flu-virus-in-canadian-teen-demonstrates-mutation-making-it-easier-to-infect-people	3	1267	1361	1309	1	60	3954	-6.13496932515338		
1210812240	20241119170000	20241119170000	1	newsweek.com	https://www.newsweek.com/solar-flares-sunspot-sun-radio-blackout-x-class-1988196	6	2011	2050	2081	1	50	3525	-2.41796200345423		
1210669761	20241119011500	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/herlda-senhouse-the-second-oldest-us-resident-dies-at-age-113.html	4	942	840	969	0	20	1800	2		
1210655739	20241119000000	20241119170000	1	masslive.com	https://www.masslive.com/news/2024/11/herlda-senhouse-the-second-oldest-us-resident-dies-at-age-113.html	4	920	840	948	1	80	1800	2		
1210812241	20241119170000	20241119170000	1	mynorthwest.com	https://mynorthwest.com/4010853/cliff-mass-atmospheric-bomb-as-strong-as-category-2-hurricane-winds-will-hit-washington-tuesday/	3	471	557	543	0	40	2601	-2.14132762312634		
1210784420	20241119143000	20241119170000	1	midmichigannow.com	https://midmichigannow.com/news/nation-world/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	264	242	207	0	40	2169	-8.19672131147541		
1210784420	20241119143000	20241119170000	1	wpde.com	https://wpde.com/news/nation-world/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	264	242	207	0	40	2169	-8.19672131147541		
1210784420	20241119143000	20241119170000	1	newschannel9.com	https://newschannel9.com/news/local/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	264	242	207	0	40	2169	-8.19672131147541		
1210784422	20241119143000	20241119170000	1	wpde.com	https://wpde.com/news/nation-world/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	281	258	207	0	20	2169	-8.19672131147541		
1210784422	20241119143000	20241119170000	1	newschannel9.com	https://newschannel9.com/news/local/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	281	258	207	0	20	2169	-8.19672131147541		
1210784422	20241119143000	20241119170000	1	midmichigannow.com	https://midmichigannow.com/news/nation-world/day-3-laken-riley-murder-trial-state-to-rest-case-as-chilling-witness-testimonies-conclude-jose-ibarra-athens-georgia-tuesday-november-19	2	281	258	207	0	20	2169	-8.19672131147541		
1210678581	20241119021500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370679	1	475	494	651	0	10	1570	4.1044776119403		
1210812242	20241119170000	20241119170000	1	thedp.com	https://www.thedp.com/article/2024/11/penn-weingarten-ai-accommodations-service-draws-concerns	4	1325	1491	1358	0	20	5319	0.72992700729927		
1210678582	20241119021500	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370679	1	475	494	651	0	10	1570	4.1044776119403		
1210812243	20241119170000	20241119170000	1	thedp.com	https://www.thedp.com/article/2024/11/penn-weingarten-ai-accommodations-service-draws-concerns	4	1325	1491	1334	0	20	5319	0.72992700729927		
1210812244	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/iowa-supreme-court-hearing-oral-142332674.html	5	798	810	845	0	20	1514	2.734375		
1210701093	20241119053000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/sen-gillibrand-visits-suny-canton-142658485.html	4	641	567	636	1	100	2521	3.31632653061225		
1210812245	20241119170000	20241119170000	1	yahoo.com	https://www.yahoo.com/news/iowa-supreme-court-hearing-oral-142332674.html	5	920	843	878	0	60	1514	2.734375		
1210812246	20241119170000	20241119170000	1	lagrangenews.com	https://www.lagrangenews.com/2024/11/19/yarbrough-column-portrait-a-reminder-of-a-remarkable-accomplishment/	6	1461	1377	1345	1	70	4407	3.53535353535354		
1210804077	20241119161500	20241119170000	1	961theeagle.com	https://961theeagle.com/ixp/40/p/le-moyne-college-beer/	2	909	925	964	0	20	1787	10.5442176870748		
1210778085	20241119140000	20241119170000	1	abc11.com	https://abc11.com/post/donald-trump-transition-news-what-eliminating-department-education-could-mean-students-schools/15559633/	6	2021	2181	2092	0	20	8504	-0.74404761904761		
1210778085	20241119140000	20241119170000	1	ktbb.com	https://ktbb.com/post/?p=1370748	6	2183	2343	2254	0	20	8765	-0.57720057720057		
1210812247	20241119170000	20241119170000	1	atlantanewsfirst.com	https://www.atlantanewsfirst.com/2024/11/19/live-laken-riley-murder-trial-continues-today-athens/	2	167	93	140	0	40	307	-14.2857142857143		
1210812248	20241119170000	20241119170000	1	atlantanewsfirst.com	https://www.atlantanewsfirst.com/2024/11/19/live-laken-riley-murder-trial-continues-today-athens/	2	155	87	128	1	60	307	-14.2857142857143		
1210784427	20241119143000	20241119170000	1	kold.com	https://www.kold.com/2024/11/19/prosecution-is-expected-rest-trial-over-death-georgia-nursing-student-laken-riley/	11	2472	2358	2372	0	20	2892	-6.30081300813008		
1210812249	20241119170000	20241119170000	1	newsadvance.com	https://newsadvance.com/news/liberty-university-accuses-former-employee-of-setting-up-school/article_170195d8-a5ce-11ef-a36c-6f1200aa55b2.html	2	165	62	76	0	20	5773	-0.88008800880088		
1210812250	20241119170000	20241119170000	1	mynorthwest.com	https://mynorthwest.com/4010853/cliff-mass-atmospheric-bomb-as-strong-as-category-2-hurricane-winds-will-hit-washington-tuesday/	3	471	502	518	1	30	2601	-2.14132762312634		
