1256334335	20250807	202508	2025	2025.5945	CVL	COMMUNITY						CVL			HLH	HOSPITAL						HLH			0	141	141	14	3	-6.5	5	1	5	-7.5187969924812	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250807233000	https://masslawyersweekly.com/2025/08/07/civil-practice-commitment-44/
1256334336	20250807	202508	2025	2025.5945	CVL	VILLAGE						CVL			HLH	HOSPITAL						HLH			0	193	193	19	4	-10.0	3	1	3	-4.54016298020955	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250807233000	https://religionnews.com/2025/08/07/palestinian-nonviolent-activist-shot-and-killed-by-israeli-settler-is-buried-after-military-finally-releases-body/
1256334337	20250807	202508	2025	2025.5945	CVL	COMMUNITY						CVL			LEG	REPRESENTATIVES						LEG			0	051	051	05	1	3.4	10	1	10	3.78250591016549	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250807233000	https://www.finanznachrichten.de/nachrichten-2025-08/66125278-entergy-corporation-entergy-arkansas-helps-customers-save-money-and-stay-cool-with-bill-toolkit-200.htm
1256334338	20250807	202508	2025	2025.5945	CVL	VOTER						CVL			NGA	ABUJA	NGA								1	010	010	01	1	0.0	8	1	8	0.684931506849315	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250807233000	https://leadership.ng/inec-introduces-online-platform-to-identify-registration-centres/
1256334339	20250807	202508	2025	2025.5945	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-2.63157894736842	3	Urbana, Ohio, United States	US	USOH	OH021	40.1084	-83.7524	1065415	3	Urbana, Ohio, United States	US	USOH	OH021	40.1084	-83.7524	1065415	3	Champaign County, Ohio, United States	US	USOH		40.1334	-83.7666	1074023	20250807233000	https://www.urbanacitizen.com/2025/08/07/club-news-champaign-county-shooting-academy/
1256334340	20250807	202508	2025	2025.5945	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-2.63157894736842	3	Urbana, Ohio, United States	US	USOH	OH021	40.1084	-83.7524	1065415	3	Champaign County, Ohio, United States	US	USOH		40.1334	-83.7666	1074023	3	Champaign County, Ohio, United States	US	USOH		40.1334	-83.7666	1074023	20250807233000	https://www.urbanacitizen.com/2025/08/07/club-news-champaign-county-shooting-academy/
1256334341	20250807	202508	2025	2025.5945	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-0.21929824561403	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250807233000	https://www.hawaiinewsnow.com/2025/08/07/were-not-going-anywhere-pbs-hawaii-president-ceo-addresses-federal-funding-cut-concerns/
1256334342	20250807	202508	2025	2025.5945	CVLHLH	MIGRANT						CVL	HLH		BUS	COMPANY						BUS			1	112	112	11	3	-2.0	10	1	10	-0.91225021720243	5	South Dublin, County South Dublin, Ireland	EI	EI39	18288	53.2835	-6.4041	10934241	5	South Dublin, County South Dublin, Ireland	EI	EI39	18288	53.2835	-6.4041	10934241	5	South Dublin, County South Dublin, Ireland	EI	EI39	18288	53.2835	-6.4041	10934241	20250807233000	https://www.thejournal.ie/investigates-fine-gael-nurse-agency-fees-6784617-Aug2025/
1256334343	20250807	202508	2025	2025.5945	DEU	GERMANY	DEU																		0	084	084	08	2	7.0	4	4	4	-1.42800422535899	1	Germany	GM	GM		51.5	10.5	GM	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250807233000	https://www.news4jax.com/entertainment/2025/08/07/lucasfilm-and-disney-settle-with-actor-gina-carano-following-her-firing-from-the-mandalorian/
1256334344	20250807	202508	2025	2025.5945	DEU	GERMAN	DEU								UKR	UKRAINE	UKR								0	046	046	04	1	7.0	1	1	1	0.40733197556008	1	France	FR	FR		46	2	FR	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	20250807233000	https://www.forbes.com/sites/katyasoldak/2025/08/07/thursday-august-7-russias-war-on-ukraine-news-and-information-from-ukraine/
1256334345	20250807	202508	2025	2025.5945	DEU	GERMAN	DEU								UKR	UKRAINE	UKR								0	046	046	04	1	7.0	1	1	1	0.40733197556008	1	Germany	GM	GM		51.5	10.5	GM	4	Kramatorsk, Donets'ka Oblast', Ukraine	UP	UP05	28549	48.723	37.5563	-1043300	1	Germany	GM	GM		51.5	10.5	GM	20250807233000	https://www.forbes.com/sites/katyasoldak/2025/08/07/thursday-august-7-russias-war-on-ukraine-news-and-information-from-ukraine/
1256334346	20250807	202508	2025	2025.5945	DNK	DENMARK	DNK																		0	070	070	07	2	7.0	2	1	2	0	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250807233000	https://keyt.com/news/2025/08/07/avoiding-greenwashing-401k-shake-up-magical-island-destinations-catch-up-on-the-days-stories/
1256334347	20250807	202508	2025	2025.5945	DOM	SANTO DOMINGO	DOM																		1	111	111	11	3	-2.0	3	1	3	-6.38297872340425	1	Dominican Republic	DR	DR		19	-70.666667	DR	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	20250807233000	https://dominicantoday.com/dr/local/2025/08/07/duartiano-institute-condemns-alteration-of-national-anthem-by-lgbt-group/
1256334348	20250807	202508	2025	2025.5945	DOM	SANTO DOMINGO	DOM								GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	7	1	7	-6.38297872340425	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20250807233000	https://dominicantoday.com/dr/local/2025/08/07/duartiano-institute-condemns-alteration-of-national-anthem-by-lgbt-group/
1256334349	20250807	202508	2025	2025.5945	EDU	UNIVERSITY						EDU													1	012	012	01	1	-0.4	10	1	10	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334350	20250807	202508	2025	2025.5945	EDU	STUDENT						EDU													1	020	020	02	1	3.0	6	1	6	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334351	20250807	202508	2025	2025.5945	EDU	STUDENT						EDU													1	042	042	04	1	1.9	6	1	6	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334352	20250807	202508	2025	2025.5945	EDU	STUDENT						EDU													0	070	070	07	2	7.0	10	1	10	-5.14705882352941	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250807233000	https://www.aol.co.uk/now-backlog-27-000-student-230103509.html
1256334353	20250807	202508	2025	2025.5945	EDU	SCHOOL						EDU													0	071	071	07	2	7.4	4	1	4	-3.11572700296736	3	Centreville High School, Virginia, United States	US	USVA	VA059	38.8252	-77.411	2459458	0								3	Centreville High School, Virginia, United States	US	USVA		38.8252	-77.411	2459458	20250807233000	https://redstate.com/terichristoph/2025/08/07/fcps-allegedly-arranged-abortions-for-two-minors-n2192559
1256334354	20250807	202508	2025	2025.5945	EDU	COLLEGE						EDU													1	080	080	08	2	5.0	10	1	10	1.6728624535316	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250807233000	https://meridianstar.com/2025/08/07/msu-meridian-graduates-first-masters-of-nursing-cohort/
1256334355	20250807	202508	2025	2025.5945	EDU	STUDENT						EDU			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334356	20250807	202508	2025	2025.5945	EDU	COLLEGE						EDU			GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	30	6	30	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374321.can-must-better-end-of-life-care-says-royal-college-physicians/
1256334357	20250807	202508	2025	2025.5945	EDU	STUDENT						EDU			IND	BHUBANESWAR	IND								1	090	090	09	2	-2.0	4	1	4	-6.8452380952381	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250807233000	https://timesofindia.indiatimes.com/city/bhubaneswar/bjd-questions-shyni-absence-from-balasore-probe-investigation-on-track-bjp/articleshow/123173924.cms
1256334358	20250807	202508	2025	2025.5945	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	0	3	Montgomery County, Maryland, United States	US	USMD	MD031	39.1501	-77.1997	1712500	3	Montgomery County, Maryland, United States	US	USMD		39.1501	-77.1997	1712500	3	Montgomery County, Maryland, United States	US	USMD		39.1501	-77.1997	1712500	20250807233000	https://www.washingtonexaminer.com/news/3490969/moms-for-liberty-hate-group-police-training-committee/
1256334359	20250807	202508	2025	2025.5945	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250807233000	https://www.washingtonexaminer.com/news/3490969/moms-for-liberty-hate-group-police-training-committee/
1256334360	20250807	202508	2025	2025.5945	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	-3.11572700296736	3	Centreville High School, Virginia, United States	US	USVA	VA059	38.8252	-77.411	2459458	3	Centreville High School, Virginia, United States	US	USVA		38.8252	-77.411	2459458	3	Centreville High School, Virginia, United States	US	USVA		38.8252	-77.411	2459458	20250807233000	https://redstate.com/terichristoph/2025/08/07/fcps-allegedly-arranged-abortions-for-two-minors-n2192559
1256334361	20250807	202508	2025	2025.5945	EDU	SCHOOL						EDU			USA	TEXAS	USA								1	172	172	17	4	-5.0	8	1	8	-1.76125244618395	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20250807233000	https://www.kens5.com/article/news/education/san-antonio-texas-schools-cell-phone-policy-electronic-ban-mandate-public-charter-schools-satx/273-9eb03144-41e7-4d8a-a31d-e3e5d54d842e
1256334362	20250807	202508	2025	2025.5945	ELI	ACTOR						ELI													1	036	036	03	1	4.0	3	1	3	5.0314465408805	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250807233000	https://www.nbcconnecticut.com/clear-the-shelters/how-to-watch-clear-the-shelters-tv-special-2025/3622060/
1256334363	20250807	202508	2025	2025.5945	ELI	RETIRED						ELI			OPP	PROTESTER						OPP			0	043	043	04	1	2.8	6	1	6	-6.113769271664	3	Colorado State Patrol, Colorado, United States	US	USCO	CO015	38.5248	-106.014	2696668	3	Colorado State Patrol, Colorado, United States	US	USCO		38.5248	-106.014	2696668	3	Colorado State Patrol, Colorado, United States	US	USCO		38.5248	-106.014	2696668	20250807233000	https://www.westword.com/news/three-seniors-attacked-denver-after-latest-capitol-protest-25237206
1256334364	20250807	202508	2025	2025.5945	ESP	SPAIN	ESP								HLH	HOSPITAL						HLH			1	051	051	05	1	3.4	4	1	4	-2.24719101123596	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250807233000	https://www.claycord.com/2025/08/07/martinez-animal-hospital-to-pay-20k-after-firing-employee-over-religious-objection-eeoc-says/
1256334365	20250807	202508	2025	2025.5945	EUR	EUROPEAN	EUR								DEUGOV	GERMAN	DEU					GOV			0	010	010	01	1	0.0	3	1	3	-2.19895287958115	1	United Kingdom	UK	UK		54	-4	UK	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20250807233000	https://kvia.com/news/2025/08/07/gaps-already-emerging-in-us-and-russian-views-of-potential-trump-putin-summit/
1256334366	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								CVL	SETTLEMENT						CVL			1	014	014	01	1	0.0	3	1	3	2.03703703703704	3	Delaware County, Pennsylvania, United States	US	USPA	PA045	40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	3	Delaware County, Pennsylvania, United States	US	USPA		40.0004	-75.3749	1209177	20250807233000	https://www.delcotimes.com/2025/08/07/no-deal-has-been-reached-in-crozer-health-medical-records-fees/
1256334367	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								CVL	SETTLEMENT						CVL			1	014	014	01	1	0.0	1	1	1	2.03703703703704	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250807233000	https://www.delcotimes.com/2025/08/07/no-deal-has-been-reached-in-crozer-health-medical-records-fees/
1256334368	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								FRAGOV	FRANCE	FRA					GOV			0	100	100	10	3	-5.0	2	1	2	-7.55750273822563	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250807233000	https://www.mirror.co.uk/news/politics/victims-welcome-plan-lock-abusers-35693337
1256334369	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	1	1	1	-2.62228946041352	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20250807233000	https://www.canberratimes.com.au/story/9035404/hecs-and-australias-future-skilled-workforce/
1256334370	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	3	1	3	-2.62228946041352	1	France	FR	FR		46	2	FR	4	Acton, Shropshire, United Kingdom	UK	UKL6	40184	52.45	-3.01667	-2587893	4	Acton, Shropshire, United Kingdom	UK	UKL6	40184	52.45	-3.01667	-2587893	20250807233000	https://www.canberratimes.com.au/story/9035404/hecs-and-australias-future-skilled-workforce/
1256334371	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	1	1	1	-2.62228946041352	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	4	Acton, Shropshire, United Kingdom	UK	UKL6	40184	52.45	-3.01667	-2587893	20250807233000	https://www.canberratimes.com.au/story/9035404/hecs-and-australias-future-skilled-workforce/
1256334372	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								GOV	MINIST						GOV			0	013	013	01	1	0.4	2	1	2	-7.55750273822563	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250807233000	https://www.mirror.co.uk/news/politics/victims-welcome-plan-lock-abusers-35693337
1256334373	20250807	202508	2025	2025.5945	FRA	FRANCE	FRA								GOV	MINIST						GOV			0	100	100	10	3	-5.0	2	1	2	-7.55750273822563	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250807233000	https://www.mirror.co.uk/news/politics/victims-welcome-plan-lock-abusers-35693337
1256334374	20250807	202508	2025	2025.5945	FRAJUD	FRANCE	FRA					JUD													0	015	015	01	1	0.0	2	1	2	-7.04041720990873	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250807233000	https://www.toacorn.com/articles/crime-briefs-4/
1256334375	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	6	1	6	7.43801652892562	4	Monmouthshire, United Kingdom (general), United Kingdom	UK	UK00	40181	51.6667	-3	-2597892	0								4	Monmouthshire, United Kingdom (general), United Kingdom	UK	UK00	40181	51.6667	-3	-2597892	20250807233000	https://www.freepressseries.co.uk/news/25371036.monmouthshire-council-encourages-venues-welcome-mothers/
1256334376	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334377	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								EDU	STUDENT						EDU			1	042	042	04	1	1.9	4	1	4	-1.50862068965518	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250807233000	https://www.aol.co.uk/news/international-student-levy-could-cost-230153165.html
1256334378	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								FRA	FRANCE	FRA								0	051	051	05	1	3.4	4	1	4	-7.55750273822563	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250807233000	https://www.mirror.co.uk/news/politics/victims-welcome-plan-lock-abusers-35693337
1256334379	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	-1.23711340206186	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.rutland-times.co.uk/national/david-lammy-to-host-jd-vance-as-us-vice-president-arrives-for-uk-holiday-152393/
1256334380	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	-1.23711340206186	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.rutland-times.co.uk/national/david-lammy-to-host-jd-vance-as-us-vice-president-arrives-for-uk-holiday-152393/
1256334381	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	64	8	48	-1.11504723537903	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334382	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	18	8	18	-1.12861014278824	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.rutland-times.co.uk/national/david-lammy-to-host-jd-vance-as-us-vice-president-arrives-for-uk-holiday-152393/
1256334383	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	-1.63487738419618	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250807233000	https://www.aol.co.uk/david-lammy-host-jd-vance-230139059.html
1256334384	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	-1.23711340206186	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250807233000	https://www.rutland-times.co.uk/national/david-lammy-to-host-jd-vance-as-us-vice-president-arrives-for-uk-holiday-152393/
1256334385	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	2	1	2	-1.63487738419618	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250807233000	https://www.aol.co.uk/david-lammy-host-jd-vance-230139059.html
1256334386	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	12	6	12	-1.00806451612904	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334387	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	12	6	12	-1.00806451612904	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334388	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	FOREIGN SECRETARY						GOV			1	046	046	04	1	7.0	12	6	12	-1.00806451612904	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334389	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	FOREIGN SECRETARY						GOV			1	046	046	04	1	7.0	12	6	12	-1.00806451612904	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334390	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								GOV	FOREIGN SECRETARY						GOV			1	046	046	04	1	7.0	12	6	12	-1.00806451612904	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334391	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								USAGOV	WASHINGTON	USA					GOV			1	042	042	04	1	1.9	14	7	14	-1.04078578554801	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334392	20250807	202508	2025	2025.5945	GBR	UNITED KINGDOM	GBR								USAGOV	WASHINGTON	USA					GOV			1	042	042	04	1	1.9	14	7	14	-1.04078578554801	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250807233000	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/
1256334393	20250807	202508	2025	2025.5945	GBRGOVHLH	UNITED KINGDOM	GBR					GOV	HLH												1	010	010	01	1	0.0	12	6	12	-6.60225442834138	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250807233000	https://www.cotswoldjournal.co.uk/news/national/25374322.patients-fast-tracked-new-head-neck-cancer-vaccine-trial/
